[1], it. T, 0.410563, dist. T, 0.143481
[2], it. T, 0.267626, dist. T, 0.048333
[3], it. T, 0.260331, dist. T, 0.067770
[4], it. T, 0.264395, dist. T, 0.071448
[5], it. T, 0.240679, dist. T, 0.051218
[6], it. T, 0.285072, dist. T, 0.086985
[0], it. T, 0.197636, dist. T, 0.058857
[1], it. T, 0.389066, dist. T, 0.119612
[2], it. T, 0.319239, dist. T, 0.111326
[3], it. T, 0.242753, dist. T, 0.055032
[4], it. T, 0.262196, dist. T, 0.050630
[5], it. T, 0.267798, dist. T, 0.076757
[0], it. T, 0.244465, dist. T, 0.124696
[1], it. T, 0.571465, dist. T, 0.320364
[2], it. T, 0.379594, dist. T, 0.125308
[3], it. T, 0.281275, dist. T, 0.077348
[4], it. T, 0.233781, dist. T, 0.051387
[5], it. T, 0.244261, dist. T, 0.058402
[6], it. T, 0.246071, dist. T, 0.070498
[0], it. T, 0.199360, dist. T, 0.051410
[1], it. T, 0.386448, dist. T, 0.117904
[2], it. T, 0.558639, dist. T, 0.384089
[3], it. T, 0.518007, dist. T, 0.363023
[4], it. T, 0.252813, dist. T, 0.048899
[5], it. T, 0.220871, dist. T, 0.048179
[6], it. T, 0.223911, dist. T, 0.048495
[0], it. T, 0.191781, dist. T, 0.054186
[1], it. T, 0.444311, dist. T, 0.097309
[2], it. T, 0.427612, dist. T, 0.235131
[3], it. T, 0.325743, dist. T, 0.128376
[4], it. T, 0.227081, dist. T, 0.048322
[5], it. T, 0.243994, dist. T, 0.054577
[6], it. T, 0.295117, dist. T, 0.113565
[0], it. T, 0.183336, dist. T, 0.058686
[1], it. T, 0.374141, dist. T, 0.051989
[2], it. T, 0.312388, dist. T, 0.083288
[3], it. T, 0.269265, dist. T, 0.049542
[4], it. T, 0.305941, dist. T, 0.085957
[5], it. T, 0.271179, dist. T, 0.089537
[6], it. T, 0.228070, dist. T, 0.047994
[0], it. T, 0.198317, dist. T, 0.066244
[1], it. T, 0.385093, dist. T, 0.067919
[2], it. T, 0.277560, dist. T, 0.058261
[3], it. T, 0.275097, dist. T, 0.049280
[4], it. T, 0.263580, dist. T, 0.048267
[5], it. T, 0.273079, dist. T, 0.073848
[6], it. T, 0.214146, dist. T, 0.048523
[0], it. T, 0.195473, dist. T, 0.052829
[1], it. T, 0.410391, dist. T, 0.112869
[2], it. T, 0.388828, dist. T, 0.189450
[3], it. T, 0.292214, dist. T, 0.094634
[4], it. T, 0.274054, dist. T, 0.088371
[5], it. T, 0.288796, dist. T, 0.097331
[6], it. T, 0.239462, dist. T, 0.050065
[0], it. T, 0.244676, dist. T, 0.087609
[1], it. T, 0.373718, dist. T, 0.056510
[2], it. T, 0.343279, dist. T, 0.111915
[3], it. T, 0.308450, dist. T, 0.120889
[4], it. T, 0.251631, dist. T, 0.047662
[5], it. T, 0.239359, dist. T, 0.052683
[6], it. T, 0.226627, dist. T, 0.048299
[0], it. T, 0.165284, dist. T, 0.050707
[1], it. T, 0.357489, dist. T, 0.091805
[2], it. T, 0.299690, dist. T, 0.052364
[3], it. T, 0.585990, dist. T, 0.423250
[4], it. T, 0.295046, dist. T, 0.051663
[5], it. T, 0.352336, dist. T, 0.128562
[0], it. T, 0.258136, dist. T, 0.124669
[1], it. T, 0.417749, dist. T, 0.129051
[2], it. T, 0.253355, dist. T, 0.047244
[3], it. T, 0.314538, dist. T, 0.073648
[4], it. T, 0.308839, dist. T, 0.087816
[5], it. T, 0.394731, dist. T, 0.255953
[0], it. T, 0.192011, dist. T, 0.064041
[1], it. T, 0.467718, dist. T, 0.144606
[2], it. T, 0.295776, dist. T, 0.048667
[3], it. T, 0.520186, dist. T, 0.354283
[4], it. T, 0.233729, dist. T, 0.048207
[5], it. T, 0.263770, dist. T, 0.063716
[6], it. T, 0.267619, dist. T, 0.094217
[0], it. T, 0.193056, dist. T, 0.061684
[1], it. T, 0.355151, dist. T, 0.077791
[2], it. T, 0.303979, dist. T, 0.096526
[3], it. T, 0.282105, dist. T, 0.055139
[4], it. T, 0.339883, dist. T, 0.130737
[5], it. T, 0.256740, dist. T, 0.064074
[6], it. T, 0.224244, dist. T, 0.046499
