[3], iter. T, 0.140651, dist. T, 0.109269, 
[4], iter. T, 0.151074, dist. T, 0.126015, 
[5], iter. T, 0.352017, dist. T, 0.330958, 
[6], iter. T, 0.067510, dist. T, 0.050953, 
[0], iter. T, 0.078184, dist. T, 0.068123, 
[1], iter. T, 0.394753, dist. T, 0.137030, 
[2], iter. T, 0.179684, dist. T, 0.097307, 
[3], iter. T, 0.449197, dist. T, 0.405698, 
[4], iter. T, 0.074355, dist. T, 0.042698, 
[5], iter. T, 0.090958, dist. T, 0.066915, 
[6], iter. T, 0.251237, dist. T, 0.231076, 
[7], iter. T, 0.337237, dist. T, 0.318070, 
[8], iter. T, 0.071973, dist. T, 0.053715, 
[9], iter. T, 0.619626, dist. T, 0.600837, 
[10], iter. T, 0.063151, dist. T, 0.048618, 
[0], iter. T, 0.118192, dist. T, 0.109573, 
[1], iter. T, 0.370908, dist. T, 0.248829, 
[2], iter. T, 0.203404, dist. T, 0.146891, 
[3], iter. T, 0.534902, dist. T, 0.497615, 
[4], iter. T, 0.393746, dist. T, 0.366052, 
[5], iter. T, 0.114433, dist. T, 0.092095, 
[6], iter. T, 0.278485, dist. T, 0.259787, 
[0], iter. T, 0.064020, dist. T, 0.055478, 
[1], iter. T, 0.881121, dist. T, 0.652183, 
[2], iter. T, 0.506548, dist. T, 0.438591, 
[3], iter. T, 0.662625, dist. T, 0.598969, 
[4], iter. T, 0.075814, dist. T, 0.045485, 
[5], iter. T, 0.174347, dist. T, 0.148757, 
[6], iter. T, 0.066446, dist. T, 0.043720, 
[7], iter. T, 0.171595, dist. T, 0.151177, 
[8], iter. T, 0.093312, dist. T, 0.074030, 
[9], iter. T, 0.341391, dist. T, 0.323602, 
[0], iter. T, 0.055681, dist. T, 0.046904, 
[1], iter. T, 0.478017, dist. T, 0.369843, 
[2], iter. T, 0.167019, dist. T, 0.119306, 
[3], iter. T, 0.171539, dist. T, 0.139528, 
[4], iter. T, 0.091621, dist. T, 0.066695, 
[5], iter. T, 0.340781, dist. T, 0.320988, 
[6], iter. T, 0.085563, dist. T, 0.067005, 
[0], iter. T, 0.253467, dist. T, 0.244464, 
[1], iter. T, 0.459802, dist. T, 0.350674, 
[2], iter. T, 0.270092, dist. T, 0.222463, 
[3], iter. T, 0.148448, dist. T, 0.116652, 
[4], iter. T, 0.345132, dist. T, 0.321617, 
[5], iter. T, 0.300564, dist. T, 0.278909, 
[0], iter. T, 0.116395, dist. T, 0.107933, 
[1], iter. T, 0.530731, dist. T, 0.406102, 
[2], iter. T, 0.361520, dist. T, 0.301054, 
[3], iter. T, 0.328826, dist. T, 0.296171, 
[4], iter. T, 0.271994, dist. T, 0.247799, 
[5], iter. T, 0.061636, dist. T, 0.042701, 
[0], iter. T, 0.221197, dist. T, 0.211571, 
[1], iter. T, 0.296926, dist. T, 0.108996, 
[2], iter. T, 0.300047, dist. T, 0.226862, 
[3], iter. T, 0.109220, dist. T, 0.066506, 
[4], iter. T, 0.083435, dist. T, 0.054149, 
[5], iter. T, 0.474865, dist. T, 0.450616, 
[6], iter. T, 0.061106, dist. T, 0.043187, 
[0], iter. T, 0.057524, dist. T, 0.049031, 
[1], iter. T, 0.198997, dist. T, 0.105647, 
[2], iter. T, 0.122456, dist. T, 0.074459, 
[3], iter. T, 0.413907, dist. T, 0.379600, 
[4], iter. T, 0.371812, dist. T, 0.343871, 
[5], iter. T, 0.128045, dist. T, 0.107689, 
[6], iter. T, 0.081461, dist. T, 0.065765, 
[0], iter. T, 0.082810, dist. T, 0.074215, 
[1], iter. T, 0.252136, dist. T, 0.129020, 
[2], iter. T, 0.406492, dist. T, 0.353292, 
[3], iter. T, 0.138017, dist. T, 0.103671, 
[4], iter. T, 0.074741, dist. T, 0.049088, 
[5], iter. T, 2.967648, dist. T, 2.944555, 
[6], iter. T, 0.248429, dist. T, 0.231244, 
[0], iter. T, 0.304065, dist. T, 0.295395, 
[1], iter. T, 1.913196, dist. T, 1.662486, 
[2], iter. T, 8.031567, dist. T, 7.943585, 
[3], iter. T, 0.702335, dist. T, 0.661401, 
[4], iter. T, 0.800435, dist. T, 0.747504, 
[5], iter. T, 0.179657, dist. T, 0.154868, 
[6], iter. T, 0.459097, dist. T, 0.434982, 
[7], iter. T, 0.071001, dist. T, 0.048818, 
[8], iter. T, 0.100830, dist. T, 0.079806, 
[9], iter. T, 0.183819, dist. T, 0.166534, 
[0], iter. T, 0.230189, dist. T, 0.221497, 
[1], iter. T, 0.288938, dist. T, 0.181408, 
[2], iter. T, 0.102257, dist. T, 0.045256, 
[3], iter. T, 0.354947, dist. T, 0.317048, 
[4], iter. T, 0.120194, dist. T, 0.092862, 
[5], iter. T, 0.344842, dist. T, 0.322983, 
[6], iter. T, 0.125055, dist. T, 0.105953, 
[0], iter. T, 0.054636, dist. T, 0.046102, 
[1], iter. T, 0.192553, dist. T, 0.119998, 
[2], iter. T, 0.270797, dist. T, 0.224157, 
[3], iter. T, 0.149930, dist. T, 0.115765, 
[4], iter. T, 0.336729, dist. T, 0.307814, 
[5], iter. T, 0.078220, dist. T, 0.052652, 
[6], iter. T, 0.092339, dist. T, 0.061284, 
[0], iter. T, 0.075563, dist. T, 0.066908, 
[1], iter. T, 0.277131, dist. T, 0.185240, 
[2], iter. T, 0.284955, dist. T, 0.234518, 
[3], iter. T, 0.150417, dist. T, 0.120724, 
[4], iter. T, 0.366662, dist. T, 0.341576, 
[5], iter. T, 0.257022, dist. T, 0.236169, 
[6], iter. T, 0.087867, dist. T, 0.069371, 
[0], iter. T, 0.074415, dist. T, 0.062351, 
[1], iter. T, 0.196714, dist. T, 0.083218, 
[2], iter. T, 0.341822, dist. T, 0.287739, 
[3], iter. T, 0.086325, dist. T, 0.054899, 
[4], iter. T, 0.366514, dist. T, 0.331508, 
[5], iter. T, 0.160960, dist. T, 0.140809, 
[0], iter. T, 0.057270, dist. T, 0.048659, 
[1], iter. T, 0.383654, dist. T, 0.237618, 
[2], iter. T, 0.097086, dist. T, 0.043862, 
[3], iter. T, 0.322638, dist. T, 0.289999, 
[4], iter. T, 0.069191, dist. T, 0.043091, 
[5], iter. T, 0.139159, dist. T, 0.117126, 
[6], iter. T, 0.078246, dist. T, 0.061433, 
[0], iter. T, 0.169415, dist. T, 0.157497, 
[1], iter. T, 1.104049, dist. T, 0.961131, 
[2], iter. T, 0.835401, dist. T, 0.780222, 
[3], iter. T, 0.439643, dist. T, 0.404535, 
[4], iter. T, 0.416046, dist. T, 0.389030, 
[5], iter. T, 0.174640, dist. T, 0.148910, 
[6], iter. T, 0.483436, dist. T, 0.463340, 
[0], iter. T, 0.066731, dist. T, 0.058040, 
[1], iter. T, 0.370441, dist. T, 0.224816, 
[2], iter. T, 0.223793, dist. T, 0.167235, 
[3], iter. T, 0.087104, dist. T, 0.050273, 
[4], iter. T, 0.159393, dist. T, 0.134043, 
[5], iter. T, 0.076425, dist. T, 0.056324, 
[6], iter. T, 0.061446, dist. T, 0.042828, 
[0], iter. T, 0.517080, dist. T, 0.507890, 
[1], iter. T, 0.499816, dist. T, 0.305898, 
[2], iter. T, 0.166615, dist. T, 0.052257, 
[3], iter. T, 0.517641, dist. T, 0.480946, 
[4], iter. T, 0.258132, dist. T, 0.230549, 
[5], iter. T, 0.079374, dist. T, 0.050890, 
[6], iter. T, 0.099568, dist. T, 0.078794, 
[7], iter. T, 0.085109, dist. T, 0.066929, 
[0], iter. T, 0.192116, dist. T, 0.178740, 
[1], iter. T, 0.501700, dist. T, 0.354480, 
[2], iter. T, 0.807720, dist. T, 0.729724, 
[3], iter. T, 0.621664, dist. T, 0.552752, 
[4], iter. T, 0.071022, dist. T, 0.045844, 
[5], iter. T, 0.213475, dist. T, 0.180927, 
[0], iter. T, 0.262112, dist. T, 0.253502, 
[1], iter. T, 0.346569, dist. T, 0.223630, 
[2], iter. T, 0.330127, dist. T, 0.279774, 
[3], iter. T, 0.076442, dist. T, 0.043575, 
[4], iter. T, 0.431360, dist. T, 0.397096, 
[5], iter. T, 0.063080, dist. T, 0.043290, 
[6], iter. T, 0.060191, dist. T, 0.043543, 
[0], iter. T, 0.066055, dist. T, 0.057220, 
[1], iter. T, 0.556511, dist. T, 0.420313, 
[2], iter. T, 0.735628, dist. T, 0.649988, 
[3], iter. T, 0.379405, dist. T, 0.342453, 
[4], iter. T, 0.151043, dist. T, 0.122492, 
[5], iter. T, 0.067305, dist. T, 0.044793, 
[6], iter. T, 0.747632, dist. T, 0.726302, 
[0], iter. T, 0.133383, dist. T, 0.124182, 
[1], iter. T, 0.869329, dist. T, 0.639840, 
[2], iter. T, 0.448641, dist. T, 0.370876, 
[3], iter. T, 0.444622, dist. T, 0.400273, 
[4], iter. T, 0.362067, dist. T, 0.323226, 
[5], iter. T, 0.083705, dist. T, 0.053208, 
[6], iter. T, 0.320170, dist. T, 0.296583, 
[7], iter. T, 0.189557, dist. T, 0.172234, 
[8], iter. T, 0.068323, dist. T, 0.052565, 
[0], iter. T, 0.157169, dist. T, 0.148318, 
[1], iter. T, 0.250399, dist. T, 0.093649, 
[2], iter. T, 0.164919, dist. T, 0.105453, 
[3], iter. T, 2.238109, dist. T, 2.203161, 
[4], iter. T, 0.704526, dist. T, 0.678242, 
[5], iter. T, 0.588096, dist. T, 0.533765, 
[6], iter. T, 0.629143, dist. T, 0.609093, 
[0], iter. T, 0.122823, dist. T, 0.114037, 
[1], iter. T, 0.426920, dist. T, 0.328787, 
[2], iter. T, 0.141461, dist. T, 0.091161, 
[3], iter. T, 0.935750, dist. T, 0.899836, 
[4], iter. T, 0.089537, dist. T, 0.061602, 
[5], iter. T, 0.587791, dist. T, 0.566524, 
[6], iter. T, 0.389751, dist. T, 0.373736, 
[0], iter. T, 0.466698, dist. T, 0.457843, 
[1], iter. T, 0.783263, dist. T, 0.678110, 
[2], iter. T, 0.269888, dist. T, 0.222435, 
[3], iter. T, 0.433145, dist. T, 0.400323, 
[4], iter. T, 0.440633, dist. T, 0.414234, 
[5], iter. T, 0.067149, dist. T, 0.046987, 
[6], iter. T, 0.260794, dist. T, 0.242350, 
[0], iter. T, 0.525100, dist. T, 0.516137, 
[1], iter. T, 0.727432, dist. T, 0.605055, 
[2], iter. T, 0.352149, dist. T, 0.302384, 
[3], iter. T, 0.079106, dist. T, 0.044428, 
[4], iter. T, 0.326138, dist. T, 0.298521, 
[5], iter. T, 0.449808, dist. T, 0.428060, 
[6], iter. T, 0.521382, dist. T, 0.503120, 
[0], iter. T, 0.572275, dist. T, 0.562930, 
[1], iter. T, 0.393152, dist. T, 0.314505, 
[2], iter. T, 0.622843, dist. T, 0.577358, 
[3], iter. T, 0.445344, dist. T, 0.406534, 
[4], iter. T, 0.216792, dist. T, 0.189451, 
[5], iter. T, 0.304143, dist. T, 0.276472, 
[6], iter. T, 0.066456, dist. T, 0.047475, 
[0], iter. T, 0.179584, dist. T, 0.170491, 
[1], iter. T, 1.391185, dist. T, 1.059921, 
[2], iter. T, 0.745437, dist. T, 0.652856, 
[3], iter. T, 0.815184, dist. T, 0.762868, 
[4], iter. T, 2.455546, dist. T, 2.419170, 
[5], iter. T, 0.156427, dist. T, 0.127196, 
[6], iter. T, 0.993821, dist. T, 0.968414, 
[7], iter. T, 0.164718, dist. T, 0.145162, 
[8], iter. T, 0.068379, dist. T, 0.052548, 
