[0] dist. T, 0.303030
[0] dist. T,0.028021
[0] dist. T,0.028969
[0] dist. T,0.027001
[0] dist. T,0.024918
[0] dist. T,0.404231
[0] dist. T,0.024624
[0] dist. T,0.025406
[0] dist. T,0.023796
[0] dist. T,0.128755
[0] dist. T,0.02344
[0] dist. T,0.027261
[0] dist. T,0.0243
[0] dist. T,0.16165
[0] dist. T,0.053677
[0] dist. T,0.042874
[0] dist. T,0.031602
[0] dist. T,0.0415
[0] dist. T,0.029796
[0] dist. T,0.038953
[0] dist. T,0.025872
[0] dist. T,0.029968
[0] dist. T,0.031252
[0] dist. T,0.037031
[0] dist. T,0.025201
[0] dist. T,0.13683
[0] dist. T,0.034702
[0] dist. T,0.038856
[0] dist. T,0.025108
[0] dist. T,0.033173
[0] dist. T,0.023951
[0] dist. T,0.02548
[0] dist. T,0.027734
[0] dist. T,0.0266
[0] dist. T,0.02769
[0] dist. T,0.023604
[0] dist. T,0.024972
[0] dist. T,0.0275
[0] dist. T,0.02531
[0] dist. T,0.029949
[0] dist. T,0.02446
[0] dist. T,0.023173
[0] dist. T,0.024322
[0] dist. T,0.023632
[0] dist. T,0.028905
[0] dist. T,0.024519
[0] dist. T,0.031312
[0] dist. T,0.025872
[0] dist. T,0.024161
[0] dist. T,0.03631
[0] dist. T,0.024272
[0] dist. T,0.027659
[0] dist. T,0.024174
[0] dist. T,0.025963
[0] dist. T,0.031633
[0] dist. T,0.03461
[0] dist. T,0.029087
[0] dist. T,0.024454
[0] dist. T,0.027703
[0] dist. T,0.023405
[0] dist. T,0.047426
[0] dist. T,0.023882
[0] dist. T,0.035163
[0] dist. T,0.035795
[0] dist. T,0.027048
[0] dist. T,0.045825
[0] dist. T,0.025747
[0] dist. T,0.031258
[0] dist. T,0.030143
[0] dist. T,0.03473
[0] dist. T,0.049176
[0] dist. T,0.029734
[0] dist. T,0.034727
[0] dist. T,0.023927
[0] dist. T,0.037687
[0] dist. T,0.040791
[0] dist. T,0.027062
[0] dist. T,0.026574
[0] dist. T,0.028186
[0] dist. T,0.030191
[0] dist. T,0.030485
[0] dist. T,0.037104
[0] dist. T,0.027932
[0] dist. T,0.02492
[0] dist. T,0.038235
[0] dist. T,0.026116
[0] dist. T,0.040779
[0] dist. T,0.024911
[0] dist. T,0.025952
[0] dist. T,0.024402
[0] dist. T,0.034117
[0] dist. T,0.025553
[0] dist. T,0.036217
[0] dist. T,0.041337
[0] dist. T,0.024624
[0] dist. T,0.024128
[0] dist. T,0.027668
[0] dist. T,0.027571
[0] dist. T,0.030446
[0] dist. T,0.02557
[1] dist. T,0.06036
[1] dist. T,0.062287
[1] dist. T,0.07189
[1] dist. T,0.061796
[1] dist. T,0.062067
[1] dist. T,0.067209
[1] dist. T,0.07756
[1] dist. T,0.058088
[1] dist. T,0.070599
[1] dist. T,0.068524
[1] dist. T,0.07394
[1] dist. T,0.055857
[1] dist. T,0.056012
[1] dist. T,0.06416
[1] dist. T,0.071418
[1] dist. T,0.065768
[1] dist. T,0.081576
[1] dist. T,0.059606
[1] dist. T,0.083479
[1] dist. T,0.09538
[1] dist. T,0.065623
[1] dist. T,0.085166
[1] dist. T,0.075715
[1] dist. T,0.087556
[1] dist. T,0.052233
[1] dist. T,0.069873
[1] dist. T,0.062859
[1] dist. T,0.060995
[1] dist. T,0.059591
[1] dist. T,0.07511
[1] dist. T,0.093418
[1] dist. T,0.078029
[1] dist. T,0.063393
[1] dist. T,0.0834
[1] dist. T,0.064606
[1] dist. T,0.070182
[1] dist. T,0.058824
[1] dist. T,0.06934
[1] dist. T,0.069776
[1] dist. T,0.103432
[1] dist. T,0.089437
[1] dist. T,0.084537
[1] dist. T,0.066643
[1] dist. T,0.059785
[1] dist. T,0.093336
[1] dist. T,0.052187
[1] dist. T,0.057905
[1] dist. T,0.074108
[1] dist. T,0.058296
[1] dist. T,0.058151
[1] dist. T,0.083552
[1] dist. T,0.126882
[1] dist. T,0.071485
[1] dist. T,0.066245
[1] dist. T,0.062926
[1] dist. T,0.411657
[1] dist. T,0.08647
[1] dist. T,0.065987
[1] dist. T,0.062778
[1] dist. T,0.059033
[1] dist. T,0.072927
[1] dist. T,0.060421
[1] dist. T,0.105454
[1] dist. T,0.081693
[1] dist. T,0.091636
[1] dist. T,0.059083
[1] dist. T,0.059156
[1] dist. T,0.078563
[1] dist. T,0.072162
[1] dist. T,0.063147
[1] dist. T,0.151324
[1] dist. T,0.095477
[1] dist. T,0.084565
[1] dist. T,0.067257
[1] dist. T,0.115805
[1] dist. T,0.060645
[1] dist. T,0.062452
[1] dist. T,0.055363
[1] dist. T,0.174001
[1] dist. T,0.103454
[1] dist. T,0.073391
[1] dist. T,0.058449
[1] dist. T,0.074667
[1] dist. T,0.077531
[1] dist. T,0.06364
[1] dist. T,0.065642
[1] dist. T,0.06011
[1] dist. T,0.063894
[1] dist. T,0.062553
[1] dist. T,0.118247
[1] dist. T,0.066028
[1] dist. T,0.065369
[1] dist. T,0.056717
[1] dist. T,0.058318
[1] dist. T,0.057501
[1] dist. T,0.063791
[1] dist. T,0.063586
[1] dist. T,0.059661
[1] dist. T,0.120404
[1] dist. T,0.083686
[2] dist. T,0.063031
[2] dist. T,0.065445
[2] dist. T,0.154907
[2] dist. T,0.057781
[2] dist. T,0.063818
[2] dist. T,0.060361
[2] dist. T,0.065563
[2] dist. T,0.06172
[2] dist. T,0.059995
[2] dist. T,0.071036
[2] dist. T,0.062598
[2] dist. T,0.082212
[2] dist. T,0.062777
[2] dist. T,0.064667
[2] dist. T,0.067697
[2] dist. T,0.057576
[2] dist. T,0.093588
[2] dist. T,0.073373
[2] dist. T,0.055471
[2] dist. T,0.092818
[2] dist. T,0.074636
[2] dist. T,0.079434
[2] dist. T,0.078562
[2] dist. T,0.079433
[2] dist. T,0.075503
[2] dist. T,0.062446
[2] dist. T,0.07168
[2] dist. T,0.076645
[2] dist. T,0.056628
[2] dist. T,0.057741
[2] dist. T,0.06104
[2] dist. T,0.071717
[2] dist. T,0.058896
[2] dist. T,0.092695
[2] dist. T,0.059519
[2] dist. T,0.087167
[2] dist. T,0.067528
[2] dist. T,0.063178
[2] dist. T,0.056671
[2] dist. T,0.059375
[2] dist. T,0.074518
[2] dist. T,0.059507
[2] dist. T,0.069332
[2] dist. T,0.068168
[2] dist. T,0.072151
[2] dist. T,0.063342
[2] dist. T,0.061801
[2] dist. T,0.068894
[2] dist. T,0.188462
[2] dist. T,0.055481
[2] dist. T,0.063717
[2] dist. T,0.07926
[2] dist. T,0.068318
[2] dist. T,0.057998
[2] dist. T,0.064283
[2] dist. T,0.066152
[2] dist. T,0.063207
[2] dist. T,0.057921
[2] dist. T,0.059907
[2] dist. T,0.061019
[2] dist. T,0.06014
[2] dist. T,0.05775
[2] dist. T,0.060875
[2] dist. T,0.05918
[2] dist. T,0.068295
[2] dist. T,0.336892
[2] dist. T,0.072486
[2] dist. T,0.164611
[2] dist. T,0.061313
[2] dist. T,0.060577
[2] dist. T,0.056168
[2] dist. T,0.090231
[2] dist. T,0.083076
[2] dist. T,0.067375
[2] dist. T,0.057543
[2] dist. T,0.134922
[2] dist. T,0.063107
[2] dist. T,0.068609
[2] dist. T,0.100018
[2] dist. T,0.067982
[2] dist. T,0.054613
[2] dist. T,0.07578
[2] dist. T,0.058823
[2] dist. T,0.086387
[2] dist. T,0.059246
[2] dist. T,0.060391
[2] dist. T,0.062562
[2] dist. T,0.063039
[2] dist. T,0.094281
[2] dist. T,0.098585
[2] dist. T,0.079709
[2] dist. T,0.070994
[2] dist. T,0.053336
[2] dist. T,0.064577
[2] dist. T,0.066397
[2] dist. T,0.058239
[2] dist. T,0.061558
[2] dist. T,0.062481
[2] dist. T,0.097939
[3] dist. T,0.060909
[3] dist. T,0.059826
[3] dist. T,0.058043
[3] dist. T,0.068032
[3] dist. T,0.059081
[3] dist. T,0.057516
[3] dist. T,0.062991
[3] dist. T,0.064079
[3] dist. T,0.066959
[3] dist. T,0.064568
[3] dist. T,0.058586
[3] dist. T,0.0596
[3] dist. T,0.055421
[3] dist. T,0.060923
[3] dist. T,0.090397
[3] dist. T,0.057024
[3] dist. T,0.092471
[3] dist. T,0.056161
[3] dist. T,0.055285
[3] dist. T,0.060086
[3] dist. T,0.063368
[3] dist. T,0.054636
[3] dist. T,0.068987
[3] dist. T,0.057976
[3] dist. T,0.061213
[3] dist. T,0.051509
[3] dist. T,0.057988
[3] dist. T,0.05848
[3] dist. T,0.057287
[3] dist. T,0.058232
[3] dist. T,0.066966
[3] dist. T,0.074032
[3] dist. T,0.059307
[3] dist. T,0.066096
[3] dist. T,0.073359
[3] dist. T,0.065769
[3] dist. T,0.060772
[3] dist. T,0.061855
[3] dist. T,0.05713
[3] dist. T,0.060916
[3] dist. T,0.062113
[3] dist. T,0.051358
[3] dist. T,0.073281
[3] dist. T,0.076135
[3] dist. T,0.072942
[3] dist. T,0.06185
[3] dist. T,0.090413
[3] dist. T,0.061723
[3] dist. T,0.064852
[3] dist. T,0.057597
[3] dist. T,0.061489
[3] dist. T,0.058584
[3] dist. T,0.060174
[3] dist. T,0.053022
[3] dist. T,0.070936
[3] dist. T,0.076387
[3] dist. T,0.068789
[3] dist. T,0.083234
[3] dist. T,0.06043
[3] dist. T,0.055401
[3] dist. T,0.07601
[3] dist. T,0.056093
[3] dist. T,0.062424
[3] dist. T,0.065251
[3] dist. T,0.114671
[3] dist. T,0.083195
[3] dist. T,0.080285
[3] dist. T,0.050823
[3] dist. T,0.055798
[3] dist. T,0.056692
[3] dist. T,0.350299
[3] dist. T,0.060725
[3] dist. T,0.066184
[3] dist. T,0.054902
[3] dist. T,0.054826
[3] dist. T,0.062801
[3] dist. T,0.08944
[3] dist. T,0.068759
[3] dist. T,0.066755
[3] dist. T,0.056392
[3] dist. T,0.050592
[3] dist. T,0.057059
[3] dist. T,0.068168
[3] dist. T,0.06043
[3] dist. T,0.073229
[3] dist. T,0.055243
[3] dist. T,0.065868
[3] dist. T,0.057215
[3] dist. T,0.059637
[3] dist. T,0.057494
[3] dist. T,0.052575
[3] dist. T,0.088825
[3] dist. T,0.069912
[3] dist. T,0.06934
[3] dist. T,0.061569
[3] dist. T,0.065674
[3] dist. T,0.060064
[3] dist. T,0.136249
[3] dist. T,0.079185
[3] dist. T,0.060248
[4] dist. T,0.059965
[4] dist. T,0.054951
[4] dist. T,0.055967
[4] dist. T,0.0643
[4] dist. T,0.076224
[4] dist. T,0.056555
[4] dist. T,0.05557
[4] dist. T,0.051522
[4] dist. T,0.06868
[4] dist. T,0.063062
[4] dist. T,0.055552
[4] dist. T,0.172266
[4] dist. T,0.07442
[4] dist. T,0.096547
[4] dist. T,0.059262
[4] dist. T,0.076645
[4] dist. T,0.05649
[4] dist. T,0.127308
[4] dist. T,0.069971
[4] dist. T,0.062015
[4] dist. T,0.049954
[4] dist. T,0.064942
[4] dist. T,0.05678
[4] dist. T,0.059535
[4] dist. T,0.070012
[4] dist. T,0.090485
[4] dist. T,0.057875
[4] dist. T,0.06191
[4] dist. T,0.056824
[4] dist. T,0.06647
[4] dist. T,0.06994
[4] dist. T,0.061992
[4] dist. T,0.054463
[4] dist. T,0.054935
[4] dist. T,0.091283
[4] dist. T,0.065566
[4] dist. T,0.05698
[4] dist. T,0.060312
[4] dist. T,0.079767
[4] dist. T,0.057261
[4] dist. T,0.080308
[4] dist. T,0.062047
[4] dist. T,0.076207
[4] dist. T,0.056607
[4] dist. T,0.057346
[4] dist. T,0.067366
[4] dist. T,0.060248
[4] dist. T,0.058864
[4] dist. T,0.071275
[4] dist. T,0.059728
[4] dist. T,0.054839
[4] dist. T,0.074944
[4] dist. T,0.065693
[4] dist. T,0.066901
[4] dist. T,0.062391
[4] dist. T,0.060009
[4] dist. T,0.059509
[4] dist. T,0.059731
[4] dist. T,0.068582
[4] dist. T,0.059418
[4] dist. T,0.061661
[4] dist. T,0.061169
[4] dist. T,0.060589
[4] dist. T,0.065084
[4] dist. T,0.067821
[4] dist. T,0.055731
[4] dist. T,0.067953
[4] dist. T,0.068093
[4] dist. T,0.147063
[4] dist. T,0.068821
[4] dist. T,0.059413
[4] dist. T,0.088028
[4] dist. T,0.062277
[4] dist. T,0.064578
[4] dist. T,0.066842
